feature,Lasso,Lasso,Lasso,Ridge,Ridge,Ridge,ElasticNet,ElasticNet,ElasticNet
% County Deaths 07/28/2021,0.0,0.0,0.0,-0.1092233438942819,0.1299871834307006,-0.0514544592181622,0.0,0.009656701496197967,0.0
% County Deaths 07/29/2022,0.0,0.0020456204420773727,0.0,-0.0027829344708216134,0.003933230524842051,-0.03724658238512647,0.0,0.0,0.0
% County Deaths 09/28/20,0.0,0.0,0.0,-0.10236059166524679,0.054743867817030764,-0.043154524508485975,0.0,0.0,0.0
% County Deaths 10/30/20,0.0,0.0,0.0,-0.029880617841568737,0.0806883688390579,-0.032178178922595765,-0.015845932892397923,0.06337207218906418,0.0
% County Deaths 10/30/2022,0.0,0.0,0.0,-0.018665403170713114,-0.1031508957674526,0.0723556545651793,-0.05034671074517535,0.0,0.0
% County Infected 01/29/2022,0.0,0.0,0.0,0.06825471147159251,-0.03188359319926153,0.0012023618804628386,0.0,0.0,0.0
% County Infected 01/29/21,0.0,0.0,0.0,0.07111086960788365,-0.058551445177371285,0.06101155918330616,0.0,0.0,0.0
% County Infected 07/28/2021,0.0005176468687958057,-0.20237081279145028,0.0,0.21999956008871716,-0.2707540219646267,0.12921141808386954,0.09741852960643783,-0.2271813986207719,0.04865471159066767
% County Infected 07/29/2022,0.0,0.12808814840130806,-0.005252671638582578,-0.09733468212841913,0.23608737595391727,-0.1740578335163913,0.0,0.18030710665805638,-0.0924694215925642
% County Infected 09/28/20,0.0,0.0,0.0,-0.0017273936575804998,-0.0015495974837328537,-0.052760006480180206,0.0,0.0,0.0
% County Infected 10/30/20,0.0,0.0,0.0,-0.005717562484816718,-0.12711855975290504,0.1467087802204251,0.0,-0.06484613649324106,0.025893475476950322
% County Infected 10/30/2022,0.0,0.0,0.0,-0.07397275913387376,0.08714405797914539,-0.057479509752473554,0.0,0.0,0.0
% Female Pop 10,0.0,0.0,0.0,0.020950654244491863,-0.02330438189049374,0.04385945483887068,0.0,0.0,0.01954938618344349
% Free or Reduced Lunch 2018-2019,0.026119398210512696,0.0,0.0,0.11946146920318038,-0.11795262442945044,0.004779705600052518,0.0939216122675937,0.0,0.0
% Free or Reduced Lunch 2020-2021,0.0,0.0,0.0,0.08064525963075929,0.10308466726986328,-0.10431579852798745,0.054397163958972684,0.0,0.0
% Free or Reduced Lunch 2021-2022,0.0,0.0,0.0,-0.0370989456446624,0.17642132772886435,-0.12231160231597614,0.0,0.0,0.0
% Grades 1-8 2018-2019,0.0,-0.002640147808410584,0.00557665678960402,0.10740675569004121,-0.1506563174152318,0.10861407392351845,0.0,-0.0745800869462074,0.05419223530299273
% Grades 1-8 2020-2021,0.0,0.0,0.0,-0.027859126852089713,0.0010477788632507917,0.05978045529454607,0.0,0.0,0.0021790438310722157
% Grades 1-8 2021-2022,0.0,0.0,0.0,-0.12513540050466926,0.05075246335639318,0.008763310428980431,0.0,0.0,0.0
% Grades 9-12 2018-2019,0.0,0.05111724862411185,0.0,-0.13569999623010806,0.14794248135210358,-0.03252061706302841,-0.06686057891199705,0.030910882118375536,0.0
% Grades 9-12 2020-2021,0.0,0.0,0.0,0.028241710790660516,0.022626530535618923,-0.01612608139190245,0.0,0.0,0.0
% Grades 9-12 2021-2022,0.0,0.0,0.0,0.07331602889963686,-0.11107375764803948,0.07847070726486347,0.0,0.0,0.0
% HH 1 Female 10,0.0,0.0,0.0,-0.02950487544287352,-0.1479824063800314,0.10422043276242497,0.0,0.0,0.0
% HH 1 Male 10,0.0,0.0,0.0,-0.07503215494133644,0.12828071965001742,-0.019236870439225083,0.0,0.0063572105469064805,0.0
% HH Female-Child 10,0.0,0.0,0.0,0.03795413792566357,-0.18514571573797944,0.10479980128947484,0.0,0.0,0.0
% HH Male-Child 10,0.0,0.044061090021867935,0.0,-0.16768342810433268,0.22223481913718574,-0.07186374466496319,0.0,0.0933891020087517,0.0
% HH Married-Child 10,0.0,0.0,0.0,-0.07235640386854525,-0.04509453430427972,0.08484940264982918,0.0,0.0,0.0
% HH Married-noChild 10,0.0,0.0,0.0,-0.006006354581616724,0.11173498208977369,-0.06311014677997118,0.0,0.0,0.0
% Hispanic Pop 10,0.0,0.0,0.0,-0.029469747318347585,0.20867112860046336,-0.15143221981090857,0.0,0.0,-0.014560965214460313
% Hispanic Students 2018-2019,0.14969863158725819,-0.052648779486268144,0.0,0.16166804495643872,-0.27295030017121585,0.08471820162034724,0.18397595697782504,-0.0890251769265038,0.0
% Hispanic Students 2020-2021,0.0,0.0,0.0,0.10662251903536646,-0.07710950851488463,0.011667730210766229,0.056615024926135266,0.0,0.0
% Hispanic Students 2021-2022,0.0,0.0,0.0,0.04372805751031556,0.018493707151562195,0.03412733814172266,0.0,0.0,0.0
% Housing Owner Occup 10,0.0,0.0,0.0,-0.006554696106312657,-0.04103480343697177,0.06287097004819203,0.0,-0.001027771416536797,0.01859254852452372
% Housing Renter Occup 10,0.0,0.0,-0.04361000942437102,-0.0680285536491644,0.14003521187456053,-0.14807087151083553,0.0,0.0035453165912321337,-0.0539221733331184
% Housing Vacant 10,0.0,0.0,0.0,0.07636021894194384,-0.1081517474603564,0.09683907388698694,0.0,0.0,0.0
% K 2018-2019,0.0,0.0,0.0,0.13484756604511658,0.0006757336658145584,-0.04350422073558829,0.0,0.0,0.0
% K 2020-2021,0.0,0.0,0.0,-0.13016918716291037,-0.021441402493008743,0.03266862875013498,-0.09146993418865614,0.0,0.0
% K 2021-2022,0.0,0.0,0.0,0.02575342829349505,0.06839853836689794,-0.11000705695516433,0.0,0.0,-0.0150223709856929
% Male Pop 10,0.0,0.0,0.0,-0.020950654244496547,0.02330438189049503,-0.04385945483887383,0.0,0.0,-0.01954938618344197
% On Campus 01/29/21,-0.3007136072215036,0.08379972702072329,0.11533747445649498,-0.30776888279873155,0.2687042554414893,0.11807011335882583,-0.28864333764021205,0.14417961353632316,0.20290484816739174
% On Campus 09/28/20,-0.2037383376979532,0.0,0.41314047196354525,-0.2664820035604164,-0.012314486745707972,0.39784684435488604,-0.21399461357982358,0.0,0.479323416552467
% On Campus 10/30/20,-0.3908060750782133,0.28173550876210396,0.0,-0.38849548044381665,0.4398467592316222,0.026377635941322187,-0.40649174919136105,0.3150723806248804,0.0
% Prek 2018-2019,0.0,0.0,0.0,0.0378670668015361,-0.051259209204188645,-0.0805483280690085,0.0,0.0,0.0
% Prek 2020-2021,0.0,0.0,0.0,0.04695004619307395,-0.03860055573543822,-0.0777320393660516,0.05874352068713393,0.0,-0.03916582916038879
% Prek 2021-2022,0.0,0.0,0.0,0.03248930502032579,0.10637584410299145,-0.11220411806257326,0.0,0.0,0.0
% School-wide Title I 2018-2019,0.0,-0.12685772330187922,0.1231046328652339,0.07665581130238674,-0.3193163233987037,0.28942621066487784,0.0,-0.19139601029953787,0.16165680389120818
% School-wide Title I 2020-2021,0.0,0.0,0.0,-0.06906118354259379,-0.08517424970356545,0.1313840118111631,0.0,0.0,0.0
% School-wide Title I 2021-2022,0.0,0.0,0.0,-0.10116788330918054,0.1560784834189422,-0.10780143137118338,0.0,0.0,0.0
% Students Tested Math - Grade 3 2018-2019,0.00011871916815480574,0.0,0.0,0.10294504173754539,-0.051856650337829754,-0.008449097878958405,0.034617806918608246,0.0,0.0
% Students Tested Math - Grade 3 2020-2021,0.0,0.08267031669984108,0.0,-0.021536182361607554,0.29587168109855017,-0.14230021058994638,0.0,0.14834204161999057,0.0
% Students Tested Math - Grade 3 2021-2022,0.0,0.0,0.0,0.018560416769258202,-0.013634535048994218,0.026680022523364974,0.0,0.0,0.0
% Students Tested Math - Grade 4 2018-2019,0.021640002712774036,0.0,0.0,0.19875419023569757,0.0021673060744790314,-0.116601731805882,0.1273943250012593,0.0,-0.03741142904879215
% Students Tested Math - Grade 4 2020-2021,0.0,0.0,0.0,0.059413309473227205,-0.0751090071165288,0.11818028346843784,0.0,0.0,0.0
% Students Tested Math - Grade 4 2021-2022,0.0,0.0,0.0,-0.1308043553139298,-0.055214060021346156,0.07973633358747811,0.0,-0.010760466747491487,0.019268043577221314
% Students Tested Math - Grade 5 2018-2019,0.0,-0.15642794075558727,0.04310778647137919,0.024369580031185254,-0.270322623744117,0.2579453733183607,0.0,-0.21335372893855992,0.1272091930591183
% Students Tested Math - Grade 5 2020-2021,0.0,0.2592989569158832,0.0,-0.18873916503218569,0.34635556344341734,-0.2718795298244139,-0.05409169936427005,0.29865583954701563,-0.009727128364550369
% Students Tested Math - Grade 5 2021-2022,0.0,0.0,0.0,0.16978829030779993,-0.0384819492116123,-0.07942606533961812,0.07648394085582805,0.0,0.0
% Students Tested Math - Grade 6 2018-2019,0.0,-0.04878292081697437,0.015804870331192246,0.11476288060702582,-0.12118200149769852,0.07904806427794288,0.05182617950322827,-0.07137684936822015,0.0333622179643168
% Students Tested Math - Grade 6 2020-2021,-0.12478324148037996,0.0316630163203354,0.0,-0.2882624556663336,0.14127727729393857,0.14153178131890812,-0.17034841750407906,0.08314468667147261,0.08297423270101445
% Students Tested Math - Grade 6 2021-2022,0.0,-0.3121500527257268,0.08204947558466372,0.11865357490978591,-0.4384403051691966,0.36011176141453977,0.0,-0.40192480666645863,0.17421488347403416
% Students Tested Math - Grade 7 2018-2019,0.0,0.0,0.0,0.13474460526102813,-0.09910612535697065,-0.11994905259605775,0.060140102038800304,0.0,0.0
% Students Tested Math - Grade 7 2020-2021,-0.10406404080660558,0.0,0.07662507946298862,-0.24576226073786056,0.10835017205623347,0.11530116655598562,-0.1731881316287652,0.0,0.09542837928258749
% Students Tested Math - Grade 7 2021-2022,0.0,-0.02310957004576314,0.04551006294239391,0.021541364105033548,-0.06886732395836023,0.13641249326416333,0.0,-0.049275548320356945,0.06461718889778603
% Students Tested Math - Grade 8 2018-2019,0.0,0.0,0.0,0.04008002634054834,-0.052522138431770844,0.12393977517582022,0.0,0.0,0.03753347760780534
% Students Tested Math - Grade 8 2020-2021,0.0,0.03972320621692567,0.0,-0.06922456074645493,0.04073543304696773,0.042326318438704075,-0.011241008262340556,0.03198502066947873,0.0
% Students Tested Math - Grade 8 2021-2022,0.0,0.0,0.0,-0.1254485538123911,0.15631617264418834,-0.1114436265806883,0.0,0.04066798090629094,0.0
% Title I Eligible School 2018-2019,0.0,0.0,0.0,-0.1497258704188448,0.04869827858829412,0.09571538759141777,0.0,0.0,0.0
% Title I Eligible School 2020-2021,0.0,0.0,0.0,0.1358593332975762,0.027313474604760628,-0.07147389888069966,0.0,0.0,0.0
% Title I Eligible School 2021-2022,0.0,0.0,0.0,0.18536135496746586,-0.0397213980317636,-0.12473965049653518,0.019053297560449167,0.0,0.0
% White Pop 10,0.0,0.0,0.0,0.08075810012756843,-0.04836026049976943,-0.03573806752860464,0.0,0.0,0.0
% White Students 2018-2019,0.0,0.0,0.0,-0.09637881583732992,0.13448815426689623,-0.03578144315457871,-0.014023449264631236,0.0,0.0
% White Students 2020-2021,0.0,0.0,0.0,-0.07797382012157157,-0.0338552519635744,0.02006170903163253,0.0,0.0,0.0
% White Students 2021-2022,0.0,0.0,0.0,-0.02079764157762717,-0.11499996437216999,0.00749580211558917,0.0,0.0,0.0
% of Population Under 18 in Poverty,0.0,0.0,0.0,-0.10745266514124364,0.006798124473181831,0.04984783818409751,-0.048335015735881635,0.0,0.0
% of Population in Poverty,0.0,0.0,0.0,-0.02531971793256849,-0.016253925720487693,0.03323037575161587,0.0,0.0,0.0
11-City: Large,0.0,-0.02062104515283026,0.0,-0.03203882322493712,0.009635423672345926,-0.009989618144797693,0.0,-0.01880736421887363,0.0
12-City: Mid-size,0.0,0.0,0.0,-0.03033466816063107,0.06122574080073864,-0.029914668668403508,0.0,0.009139758299850738,0.0
13-City: Small,-0.004238811569085812,0.020744771551802214,0.0,-0.14544706738762975,0.09506357314326433,-0.00986213467253529,-0.05009340445867511,0.05207770550800125,0.0
21-Suburb: Large,0.0,0.0,-0.05382963019863583,-0.10725209823327633,0.12370664593734956,-0.13085685069776645,0.0,0.03348905542002418,-0.10669145844632313
22-Suburb: Mid-size,0.0,0.05672993862274376,-0.024395193749770925,-0.09265203617948248,0.15004983538902694,-0.1306303366160473,-0.010540151733119733,0.08928675028931396,-0.05975788194662211
23-Suburb: Small,0.0,0.015892056074289188,0.0,-0.11218188854574025,0.07144689861772607,0.04600159318555577,-0.01856482735683611,0.044641592987928747,0.0
31-Town: Fringe,0.0,-0.027540696532971344,0.04102316037962123,-0.05131865130917761,-0.0682243762207688,0.12266193196422288,0.0,-0.057595367898452876,0.09924268345864329
32-Town: Distant,0.0,0.0,0.01059247339869117,0.06106101839977351,-0.030731341420096522,0.05346111300624646,0.0,0.0,0.05455779412893703
33-Town: Remote,0.0,0.028363995220190643,0.0,-0.06986950410601803,0.08218823733606774,-0.047211369918006445,-0.00565806831571483,0.06351132036071963,0.0
41-Rural: Fringe,0.0,0.0,0.0,-0.101293630490752,0.06664041612282245,0.01832889754886181,-0.014566504285342952,0.016344355612606554,0.0
42-Rural: Distant,0.0,-0.13417711775907204,0.023295662862857665,0.2036301810715012,-0.1901706721409715,0.09533809847701988,0.07126047344161175,-0.15916244168455485,0.07490333362658169
43-Rural: Remote,0.0,0.0,0.0,0.07817345635361558,-0.050900754606473086,-0.041141988649745415,0.0,0.0,0.0
ARP ESSER III 21 NORM,0.0,0.0,0.0,-0.016638742047745476,0.12978449123008443,-0.07742271123074536,0.0,0.010557396568843492,0.0
Average Annual Pay,0.0026109013132034876,-0.0796804933110578,0.0,0.14129809972465754,-0.2882079236665508,0.13037353498843282,0.06552381707498739,-0.13796378938111645,0.0
Average Score Math All Grade 3 2018-2019,0.20420831983215681,0.0,-0.3901855663085781,0.4484443198927407,-0.026272797086401477,-0.4280387224521277,0.4103865658167663,0.0,-0.36880742917955034
Average Score Math All Grade 3 2020-2021,-1.0932871610006545,0.0,1.396897230950574,-0.6927831195858135,-0.223442272038455,0.924633614386225,-0.9380256336639804,0.0,1.2186930468192465
Average Score Math All Grade 4 2018-2019,0.6085628111044952,0.0,-0.818669674023742,0.556432084416035,0.06994330306884071,-0.6471140499814532,0.551827486022103,0.0,-0.777025017484657
Average Score Math All Grade 4 2020-2021,-1.0703290058415573,0.0,0.8437087837345159,-0.7492487041255036,-0.16009141640124,0.7907431987903222,-0.9798408367640771,0.0,0.8951987003043956
Average Score Math All Grade 5 2018-2019,0.5475714614981725,0.0,-0.8100111575032355,0.5301282914056081,0.13702047394182582,-0.7261077986507211,0.5914760011713028,0.0,-0.7939995651156403
Average Score Math All Grade 5 2020-2021,-0.25852253878413917,-0.1095337505943786,0.8034053222701304,-0.4614716517196128,-0.39702496388982117,0.8346950476906954,-0.4064377331712074,-0.18175861321570216,0.9285926328022963
Average Score Math All Grade 6 2018-2019,0.0,0.0,-0.09114620450934006,0.21909723068287645,0.22946116034561798,-0.4421845937541217,0.16376670244248318,0.0,-0.28871243209102704
Average Score Math All Grade 6 2020-2021,-0.1432482205182141,0.0,0.6088312678261117,-0.44412978870969444,-0.2045450804536295,0.7783809478925714,-0.33027773400830435,-0.0698512477030185,0.803410115420773
Average Score Math All Grade 7 2018-2019,0.0,0.0,-0.30321532374372256,0.20534941797628267,0.151524825876536,-0.4060318766794373,0.019023416025946344,0.0,-0.41481112463901604
Average Score Math All Grade 7 2020-2021,0.0,0.0,0.2184763891089828,-0.297074591430793,0.00545230159567017,0.45359091098805276,-0.10837493969952845,0.0,0.44936760937714204
Average Score Math All Grade 8 2018-2019,0.16785624199989646,0.0,-0.2949325689921735,0.5046042596043354,-0.008913367656787583,-0.5487215593131032,0.39779059575936676,0.0,-0.4778658306665043
Average Score Math All Grade 8 2020-2021,-0.4197087726698461,0.0,0.5655187418384444,-0.5279142873968948,-0.026531583056299643,0.6797785511046687,-0.5730573472016528,0.0,0.8044711171122949
Average Score Math Free Lunch Grade 3 2018-2019,0.0,0.0,0.0,-0.1386602331235804,-0.12540947790010562,0.19575091544216575,-0.047106948590694434,0.0,0.0
Average Score Math Free Lunch Grade 3 2020-2021,0.0,-0.04531452305890742,0.061953020743326724,-0.07239053242205332,-0.17672341899626362,0.19708114268528726,-0.04877586817942072,-0.11279719922428864,0.12856746657844115
Average Score Math Free Lunch Grade 4 2018-2019,0.0,0.0,0.0,0.05641954591056982,0.12552217245861702,-0.10493980399469435,0.0,0.05149246115066745,0.0
Average Score Math Free Lunch Grade 4 2020-2021,0.0,-0.122909461165891,0.0592462661923209,0.02730952494812679,-0.3547565276578021,0.3465890746083842,0.0,-0.29852992235513665,0.2354223230465779
Average Score Math Free Lunch Grade 5 2018-2019,0.0,0.0,-0.09788972154103841,0.014603739350309352,0.15140045309456165,-0.18391589288715718,0.0,0.0942103670043145,-0.1898390276581585
Average Score Math Free Lunch Grade 5 2020-2021,0.0,0.0,0.0,-0.13138589903945966,0.12701171933558772,0.02666441198764973,0.0,0.0,0.0
Average Score Math Free Lunch Grade 6 2018-2019,0.0,0.0,0.0,-0.06547011747085274,0.14040015190403063,-0.11629137544526723,0.0,0.03138515235215089,0.0
Average Score Math Free Lunch Grade 6 2020-2021,0.0,0.0,0.0,-0.10324591330299415,0.003909821682091748,0.05925605412854666,0.0,0.0,0.0
Average Score Math Free Lunch Grade 7 2018-2019,0.0,0.0,0.0,0.04843310261324255,0.001188209154125549,-0.0668442078269613,0.0,0.0,0.0
Average Score Math Free Lunch Grade 7 2020-2021,0.0,0.0,0.0,-0.053231036889794296,0.17647658048288511,-0.0021678926891546208,0.0,0.0,0.0
Average Score Math Free Lunch Grade 8 2018-2019,0.0,0.0,0.0,0.16279199024872165,-0.02045572089304709,-0.12228692491882596,0.0,0.0,0.0
Average Score Math Free Lunch Grade 8 2020-2021,0.0,0.0,0.0,0.07570114497520969,-0.2502494508628248,0.1204268174699456,0.0,-0.03879585762991025,0.0
Average Score Math Hispanic Grade 3 2018-2019,0.0,0.0,0.0,0.025013368413816926,-0.08475667492937035,0.08215807657180178,0.0,-0.055084751770208225,0.029287380086892925
Average Score Math Hispanic Grade 3 2020-2021,0.0,0.0,0.0,-0.019683663792339046,-0.05005829619226987,0.09974561163860438,0.0,0.0,0.028496681358397093
Average Score Math Hispanic Grade 4 2018-2019,0.0,0.0,0.0,0.1064138169935724,0.00043585441559864497,-0.023090144114370537,0.0,0.0,0.0
Average Score Math Hispanic Grade 4 2020-2021,0.0,0.0,0.0,-0.15110181746998724,0.11742547040799041,-0.017056017100586265,-0.11144611454085,0.05645547533439985,0.0
Average Score Math Hispanic Grade 5 2018-2019,0.0,0.0,0.0,0.014386893881009633,-0.044914923903600586,0.022464757665226886,0.0,0.0,0.0
Average Score Math Hispanic Grade 5 2020-2021,0.0,0.0,0.0,-0.05049873684352314,-0.043615083527727916,0.04041139516530847,0.0,0.0,0.0
Average Score Math Hispanic Grade 6 2018-2019,0.0,0.0,0.0,0.004604455342183934,-0.0758266176811699,0.03920083707217781,0.0,0.0,0.0
Average Score Math Hispanic Grade 6 2020-2021,0.0,0.0,0.0,-0.07907715045834221,0.009110379962135378,0.0168936642044967,0.0,0.0,0.0
Average Score Math Hispanic Grade 7 2018-2019,0.0,0.0,0.0,-0.049061768577070564,0.09232654411273307,-0.050372087723607434,0.0,0.0,0.0
Average Score Math Hispanic Grade 7 2020-2021,0.0,0.0,0.0,0.03725065237105124,-0.05930863340499259,0.03904424474314635,0.0,0.0,0.0
Average Score Math Hispanic Grade 8 2018-2019,0.0,0.0,0.0,-0.0031991377406786286,-0.15783337295795669,0.08364649614047194,0.0,-0.0207912741004829,0.0
Average Score Math Hispanic Grade 8 2020-2021,0.0,0.0,0.0,-0.06421528102860373,0.01029088621943972,0.04859038686684659,0.0,0.0,0.0
Average Score Math Poverty Grade 3 2018-2019,0.0,0.0,0.0,0.046932195795824666,0.06444036903705565,-0.13783445966874272,0.0,0.0,0.0
Average Score Math Poverty Grade 3 2020-2021,0.0,-0.021570063522394895,0.0,-0.08093702468098324,-0.1003419267108774,0.18599016539789326,0.0,-0.010472587610324371,0.037430424365780805
Average Score Math Poverty Grade 4 2018-2019,0.05407795848335003,0.0,0.0,0.24668490309604202,-0.013509858694205451,-0.1319569574005041,0.27747066263767134,0.0,0.0
Average Score Math Poverty Grade 4 2020-2021,0.0,0.0,0.0,-0.08851462928332703,0.14425224123401004,-0.06421430962686724,0.0,0.0,0.0
Average Score Math Poverty Grade 5 2018-2019,0.0,0.0,0.0,0.12924528248327802,0.04642125221115602,-0.16974811851294322,0.0,0.0,-0.03484096457365762
Average Score Math Poverty Grade 5 2020-2021,0.0,-0.005565881076271294,0.0,0.06348709316316875,-0.24990474201665439,0.1885032632195406,0.0,-0.1231288656589389,0.0
Average Score Math Poverty Grade 6 2018-2019,0.0,0.0,0.0,0.06896126197510692,-0.03744235732112165,0.02249731971075809,0.0,0.0,0.0
Average Score Math Poverty Grade 6 2020-2021,0.0,0.0,0.0,-0.060277805350845176,-0.19846961563405924,0.19456592470905337,0.0,-0.010990314895220194,0.0
Average Score Math Poverty Grade 7 2018-2019,0.0,0.0,0.0,0.1102063163163315,0.02932980701097109,-0.04641780856513975,0.0,0.0,0.0
Average Score Math Poverty Grade 7 2020-2021,0.0,0.0,0.0,-0.03436989059110397,-0.022889898376346054,0.08419860297310329,0.0,0.0,0.0
Average Score Math Poverty Grade 8 2018-2019,0.0,0.0,0.0,0.050592090062603116,-0.055779275654556294,-0.039605390022392314,0.0,-0.005846189311924695,0.0
Average Score Math Poverty Grade 8 2020-2021,0.0,0.0,0.0,-0.13275867390111407,0.11503317210172927,-0.049618226713031656,0.0,0.0,0.0
Average Score Math T1 Grade 3 2018-2019,0.0,0.0,0.0,-0.009811413629432855,-0.06505955509558228,0.01015283119669398,0.0,0.0,0.0
Average Score Math T1 Grade 3 2020-2021,0.0,0.0,0.0,-0.14807827114584246,-0.049762792541230894,0.11755613646807149,-0.02950585003982944,0.0,0.010511403606302486
Average Score Math T1 Grade 4 2018-2019,0.0,0.01697127564242722,0.0,0.034674943858879585,0.17506935233810123,-0.19560941980521865,0.0,0.08831463245169831,-0.04875729541619727
Average Score Math T1 Grade 4 2020-2021,0.0,-0.00744826205313776,0.032742050213764445,-0.1241364105063023,-0.19477533599577532,0.23012743665030394,0.0,-0.08412128935318162,0.08856473001826595
Average Score Math T1 Grade 5 2018-2019,0.0,0.0,0.0,0.043742447071911085,-0.035273817298008533,-0.015818077942919544,0.0,0.0,0.0
Average Score Math T1 Grade 5 2020-2021,0.0,-0.008013030117041868,0.0,0.07446249849445612,-0.10226320558523833,0.09074615709893265,0.0,-0.016807268398160394,0.0
Average Score Math T1 Grade 6 2018-2019,0.0,0.0,0.0,-0.006072610532235483,0.0964631857080393,-0.05884692237775579,0.0,0.0,0.0
Average Score Math T1 Grade 6 2020-2021,0.0,-0.055633462413514426,0.0,-0.0028054666412903437,-0.04915692234992203,0.062119854744829034,0.0,-0.05999530054107366,0.0
Average Score Math White Grade 3 2018-2019,0.0,0.0,0.0,-0.08903130353387455,0.0524507886453691,0.02159818339291505,0.0,0.0,0.0
Average Score Math White Grade 3 2020-2021,0.0,0.0,0.0,-0.022876165687348023,-0.2308443561807764,0.21652757761969807,0.0,-0.15125558984094756,0.0
Average Score Math White Grade 4 2018-2019,0.0,0.0,0.0,0.07911466393026578,0.025678778292359622,-0.07039129020595068,0.0,0.0,0.0
Average Score Math White Grade 4 2020-2021,0.0,0.0,0.0,0.006836881417783739,-0.1349633620759424,0.0752852602006945,0.0,0.0,0.0
Average Score Math White Grade 5 2018-2019,0.0,0.0,0.0,0.07886078105790029,-0.039672934773796395,-0.06496971104500167,0.0,0.0,0.0
