feature,counts,RF Feature Importance,RFE RF Score,RF Permutation Importance,Ridge Permutation Importance,RFE Ridge Score
% Students Tested Math - Grade 5 2018-2019,5,0.00806341793081211,1.0,-0.007881773399014769,0.005911330049261076,importances
% Students Tested Math - Grade 5 2020-2021,5,0.011672668113695193,1.0,-0.016748768472906385,0.019704433497536922,0.0
% Students Tested Math - Grade 5 2020-2021,5,0.011672668113695193,1.0,-0.016748768472906385,0.019704433497536922,0.0
% Students Tested Math - Grade 5 2020-2021,5,0.011672668113695193,1.0,-0.016748768472906385,0.019704433497536922,0.0
% Students Tested Math - Grade 5 2020-2021,5,0.011672668113695193,1.0,-0.016748768472906385,0.019704433497536922,importances
% Prek 2018-2019,5,0.007780268666925615,1.0,0.002955665024630538,-0.0019704433497536923,0.0
% Prek 2018-2019,5,0.007780268666925615,1.0,0.002955665024630538,-0.0019704433497536923,0.0
% Prek 2018-2019,5,0.007780268666925615,1.0,0.002955665024630538,-0.0019704433497536923,0.0
% Prek 2018-2019,5,0.007780268666925615,1.0,0.002955665024630538,-0.0019704433497536923,importances
% County Infected 07/29/2022,5,0.00398953494222913,0.0,0.005911330049261121,0.031527093596059076,0.0
% County Infected 07/29/2022,5,0.00398953494222913,0.0,0.005911330049261121,0.031527093596059076,0.0
% County Infected 07/29/2022,5,0.00398953494222913,0.0,0.005911330049261121,0.031527093596059076,0.0
% County Infected 07/29/2022,5,0.00398953494222913,0.0,0.005911330049261121,0.031527093596059076,importances
% Hispanic Students 2021-2022,5,0.017084938666582887,1.0,-0.0039408866995073845,0.0019704433497536923,0.0
% Hispanic Students 2021-2022,5,0.017084938666582887,1.0,-0.0039408866995073845,0.0019704433497536923,0.0
% Hispanic Students 2021-2022,5,0.017084938666582887,1.0,-0.0039408866995073845,0.0019704433497536923,0.0
% Hispanic Students 2021-2022,5,0.017084938666582887,1.0,-0.0039408866995073845,0.0019704433497536923,importances
% Students Tested Math - Grade 6 2021-2022,5,0.008888829969085063,1.0,0.006896551724137989,0.012807881773399,0.0
% Students Tested Math - Grade 6 2021-2022,5,0.008888829969085063,1.0,0.006896551724137989,0.012807881773399,0.0
% Students Tested Math - Grade 6 2021-2022,5,0.008888829969085063,1.0,0.006896551724137989,0.012807881773399,0.0
% Students Tested Math - Grade 6 2021-2022,5,0.008888829969085063,1.0,0.006896551724137989,0.012807881773399,importances
% Students Tested Math - Grade 3 2018-2019,5,0.008724148232114102,1.0,0.004926108374384253,0.0039408866995073845,0.0
% Students Tested Math - Grade 3 2018-2019,5,0.008724148232114102,1.0,0.004926108374384253,0.0039408866995073845,0.0
% Students Tested Math - Grade 3 2018-2019,5,0.008724148232114102,1.0,0.004926108374384253,0.0039408866995073845,0.0
% Students Tested Math - Grade 3 2018-2019,5,0.008724148232114102,1.0,0.004926108374384253,0.0039408866995073845,importances
% Housing Owner Occup 10,5,0.005532795802460978,1.0,-0.010837438423645308,0.011822660098522153,0.0
% Housing Owner Occup 10,5,0.005532795802460978,1.0,-0.010837438423645308,0.011822660098522153,0.0
% Housing Owner Occup 10,5,0.005532795802460978,1.0,-0.010837438423645308,0.011822660098522153,0.0
% Housing Owner Occup 10,5,0.005532795802460978,1.0,-0.010837438423645308,0.011822660098522153,importances
% White Students 2018-2019,5,0.02068595934157785,1.0,-0.006896551724137922,0.007881773399014769,0.0
% White Students 2018-2019,5,0.02068595934157785,1.0,-0.006896551724137922,0.007881773399014769,0.0
% White Students 2018-2019,5,0.02068595934157785,1.0,-0.006896551724137922,0.007881773399014769,0.0
% White Students 2018-2019,5,0.02068595934157785,1.0,-0.006896551724137922,0.007881773399014769,importances
# of Housing Units 10,5,0.007781775836435561,0.0,-0.0019704433497536923,0.0019704433497536923,0.0
# of Housing Units 10,5,0.007781775836435561,0.0,-0.0019704433497536923,0.0019704433497536923,0.0
# of Housing Units 10,5,0.007781775836435561,0.0,-0.0019704433497536923,0.0019704433497536923,0.0
# of Housing Units 10,5,0.007781775836435561,0.0,-0.0019704433497536923,0.0019704433497536923,importances
% White Students 2021-2022,5,0.022194669139043624,1.0,-0.00197044334975367,-0.0049261083743842304,1.0
% White Students 2021-2022,5,0.022194669139043624,1.0,-0.00197044334975367,-0.0049261083743842304,1.0
% White Students 2021-2022,5,0.022194669139043624,1.0,-0.00197044334975367,-0.0049261083743842304,1.0
% White Students 2021-2022,5,0.022194669139043624,1.0,-0.00197044334975367,-0.0049261083743842304,importances
Total Teachers 2020-2021,5,0.013979633607308304,1.0,-0.0019704433497536923,0.025615763546798,0.0
Total Teachers 2020-2021,5,0.013979633607308304,1.0,-0.0019704433497536923,0.025615763546798,0.0
Total Teachers 2020-2021,5,0.013979633607308304,1.0,-0.0019704433497536923,0.025615763546798,0.0
Total Teachers 2020-2021,5,0.013979633607308304,1.0,-0.0019704433497536923,0.025615763546798,importances
% Black or African American Students 2020-2021,5,0.008025684967295768,1.0,-0.003940886699507362,0.0009852216748768461,1.0
% Black or African American Students 2020-2021,5,0.008025684967295768,1.0,-0.003940886699507362,0.0009852216748768461,1.0
% Black or African American Students 2020-2021,5,0.008025684967295768,1.0,-0.003940886699507362,0.0009852216748768461,1.0
% Black or African American Students 2020-2021,5,0.008025684967295768,1.0,-0.003940886699507362,0.0009852216748768461,importances
Total Teachers 2018-2019,5,0.010862467044130986,1.0,0.0029556650246305603,0.011822660098522153,0.0
Total Teachers 2018-2019,5,0.010862467044130986,1.0,0.0029556650246305603,0.011822660098522153,0.0
Total Teachers 2018-2019,5,0.010862467044130986,1.0,0.0029556650246305603,0.011822660098522153,0.0
Total Teachers 2018-2019,5,0.010862467044130986,1.0,0.0029556650246305603,0.011822660098522153,importances
Total Students 2020-2021,5,0.015095954016759061,1.0,0.010837438423645396,-0.0009852216748768461,0.0
Total Students 2020-2021,5,0.015095954016759061,1.0,0.010837438423645396,-0.0009852216748768461,0.0
Total Students 2020-2021,5,0.015095954016759061,1.0,0.010837438423645396,-0.0009852216748768461,0.0
Total Students 2020-2021,5,0.015095954016759061,1.0,0.010837438423645396,-0.0009852216748768461,importances
Total Staff 2020-2021,5,0.01027524178577493,1.0,0.004926108374384275,0.025615763546798,0.0
Total Staff 2020-2021,5,0.01027524178577493,1.0,0.004926108374384275,0.025615763546798,0.0
Total Staff 2020-2021,5,0.01027524178577493,1.0,0.004926108374384275,0.025615763546798,0.0
Total Staff 2020-2021,5,0.01027524178577493,1.0,0.004926108374384275,0.025615763546798,importances
% Asian Pop 10,5,0.006350356777349772,1.0,0.003940886699507429,0.019704433497536922,0.0
% Asian Pop 10,5,0.006350356777349772,1.0,0.003940886699507429,0.019704433497536922,0.0
% Asian Pop 10,5,0.006350356777349772,1.0,0.003940886699507429,0.019704433497536922,0.0
% Asian Pop 10,5,0.006350356777349772,1.0,0.003940886699507429,0.019704433497536922,importances
% Title I Eligible School 2021-2022,4,0.002780543773601274,0.0,0.004926108374384275,0.002955665024630538,0.0
% Title I Eligible School 2021-2022,4,0.002780543773601274,0.0,0.004926108374384275,0.002955665024630538,0.0
% Title I Eligible School 2021-2022,4,0.002780543773601274,0.0,0.004926108374384275,0.002955665024630538,0.0
% Title I Eligible School 2021-2022,4,0.002780543773601274,0.0,0.004926108374384275,0.002955665024630538,importances
Median Age 10,4,0.003596658864968631,0.0,-0.0019704433497536923,0.012807881773399,0.0
Median Age 10,4,0.003596658864968631,0.0,-0.0019704433497536923,0.012807881773399,0.0
Median Age 10,4,0.003596658864968631,0.0,-0.0019704433497536923,0.012807881773399,0.0
Median Age 10,4,0.003596658864968631,0.0,-0.0019704433497536923,0.012807881773399,importances
County Population,4,0.007145538896877277,0.0,-0.004926108374384208,0.0019704433497536923,0.0
County Population,4,0.007145538896877277,0.0,-0.004926108374384208,0.0019704433497536923,0.0
County Population,4,0.007145538896877277,0.0,-0.004926108374384208,0.0019704433497536923,0.0
County Population,4,0.007145538896877277,0.0,-0.004926108374384208,0.0019704433497536923,importances
% K 2021-2022,4,0.009157523806940508,1.0,0.0029556650246305603,-0.007881773399014769,0.0
% K 2021-2022,4,0.009157523806940508,1.0,0.0029556650246305603,-0.007881773399014769,0.0
% K 2021-2022,4,0.009157523806940508,1.0,0.0029556650246305603,-0.007881773399014769,0.0
% K 2021-2022,4,0.009157523806940508,1.0,0.0029556650246305603,-0.007881773399014769,importances
Median Age Male 10,4,0.005134101773631727,0.0,-0.0009852216748768461,0.0019704433497536923,0.0
Median Age Male 10,4,0.005134101773631727,0.0,-0.0009852216748768461,0.0019704433497536923,0.0
Median Age Male 10,4,0.005134101773631727,0.0,-0.0009852216748768461,0.0019704433497536923,0.0
Median Age Male 10,4,0.005134101773631727,0.0,-0.0009852216748768461,0.0019704433497536923,importances
Per Capita Income,4,0.005321111165273281,1.0,0.003940886699507406,0.0009852216748768461,0.0
Per Capita Income,4,0.005321111165273281,1.0,0.003940886699507406,0.0009852216748768461,0.0
Per Capita Income,4,0.005321111165273281,1.0,0.003940886699507406,0.0009852216748768461,0.0
Per Capita Income,4,0.005321111165273281,1.0,0.003940886699507406,0.0009852216748768461,importances
% School-wide Title I 2018-2019,4,0.003353107810651405,0.0,0.003940886699507406,0.023645320197044305,0.0
% School-wide Title I 2018-2019,4,0.003353107810651405,0.0,0.003940886699507406,0.023645320197044305,0.0
% School-wide Title I 2018-2019,4,0.003353107810651405,0.0,0.003940886699507406,0.023645320197044305,0.0
% School-wide Title I 2018-2019,4,0.003353107810651405,0.0,0.003940886699507406,0.023645320197044305,importances
% Prek 2021-2022,4,0.007084003131651887,1.0,0.004926108374384297,-0.0009852216748768461,0.0
% Prek 2021-2022,4,0.007084003131651887,1.0,0.004926108374384297,-0.0009852216748768461,0.0
% Prek 2021-2022,4,0.007084003131651887,1.0,0.004926108374384297,-0.0009852216748768461,0.0
% Prek 2021-2022,4,0.007084003131651887,1.0,0.004926108374384297,-0.0009852216748768461,importances
Average Annual Pay,4,0.004915504696102659,0.0,0.0,0.015763546798029538,0.0
Average Annual Pay,4,0.004915504696102659,0.0,0.0,0.015763546798029538,0.0
Average Annual Pay,4,0.004915504696102659,0.0,0.0,0.015763546798029538,0.0
Average Annual Pay,4,0.004915504696102659,0.0,0.0,0.015763546798029538,importances
CRRSA ESSER II 21 NORM,4,0.006656973276317606,0.0,-0.011822660098522153,0.009852216748768461,0.0
CRRSA ESSER II 21 NORM,4,0.006656973276317606,0.0,-0.011822660098522153,0.009852216748768461,0.0
CRRSA ESSER II 21 NORM,4,0.006656973276317606,0.0,-0.011822660098522153,0.009852216748768461,0.0
CRRSA ESSER II 21 NORM,4,0.006656973276317606,0.0,-0.011822660098522153,0.009852216748768461,importances
Avg Family Size 10,4,0.006610306912126145,0.0,-0.0019704433497536923,0.016748768472906385,0.0
Avg Family Size 10,4,0.006610306912126145,0.0,-0.0019704433497536923,0.016748768472906385,0.0
Avg Family Size 10,4,0.006610306912126145,0.0,-0.0019704433497536923,0.016748768472906385,0.0
Avg Family Size 10,4,0.006610306912126145,0.0,-0.0019704433497536923,0.016748768472906385,importances
% K 2020-2021,4,0.007375831725191509,1.0,-0.0009852216748768461,0.005911330049261076,0.0
% K 2020-2021,4,0.007375831725191509,1.0,-0.0009852216748768461,0.005911330049261076,0.0
% K 2020-2021,4,0.007375831725191509,1.0,-0.0009852216748768461,0.005911330049261076,0.0
% K 2020-2021,4,0.007375831725191509,1.0,-0.0009852216748768461,0.005911330049261076,importances
% Students Tested Math - Grade 3 2021-2022,4,0.01029469316691915,1.0,-0.003940886699507362,0.0009852216748768461,0.0
% Students Tested Math - Grade 3 2021-2022,4,0.01029469316691915,1.0,-0.003940886699507362,0.0009852216748768461,0.0
% Students Tested Math - Grade 3 2021-2022,4,0.01029469316691915,1.0,-0.003940886699507362,0.0009852216748768461,0.0
% Students Tested Math - Grade 3 2021-2022,4,0.01029469316691915,1.0,-0.003940886699507362,0.0009852216748768461,importances
% Students Tested Math - Grade 4 2018-2019,4,0.008077339795259082,1.0,-0.0019704433497536923,-0.005911330049261076,0.0
% Students Tested Math - Grade 4 2018-2019,4,0.008077339795259082,1.0,-0.0019704433497536923,-0.005911330049261076,0.0
% Students Tested Math - Grade 4 2018-2019,4,0.008077339795259082,1.0,-0.0019704433497536923,-0.005911330049261076,0.0
% Students Tested Math - Grade 4 2018-2019,4,0.008077339795259082,1.0,-0.0019704433497536923,-0.005911330049261076,importances
ARP ESSER III 21 NORM,4,0.0059473180551186675,1.0,0.004926108374384253,0.009852216748768461,0.0
ARP ESSER III 21 NORM,4,0.0059473180551186675,1.0,0.004926108374384253,0.009852216748768461,0.0
ARP ESSER III 21 NORM,4,0.0059473180551186675,1.0,0.004926108374384253,0.009852216748768461,0.0
ARP ESSER III 21 NORM,4,0.0059473180551186675,1.0,0.004926108374384253,0.009852216748768461,importances
% Students Tested Math - Grade 4 2020-2021,4,0.013932577996499116,1.0,-0.017733990147783228,0.0049261083743842304,0.0
% Students Tested Math - Grade 4 2020-2021,4,0.013932577996499116,1.0,-0.017733990147783228,0.0049261083743842304,0.0
% Students Tested Math - Grade 4 2020-2021,4,0.013932577996499116,1.0,-0.017733990147783228,0.0049261083743842304,0.0
% Students Tested Math - Grade 4 2020-2021,4,0.013932577996499116,1.0,-0.017733990147783228,0.0049261083743842304,importances
31-Town: Fringe,4,0.0004041607258027678,0.0,0.0,0.0019704433497536923,0.0
31-Town: Fringe,4,0.0004041607258027678,0.0,0.0,0.0019704433497536923,0.0
31-Town: Fringe,4,0.0004041607258027678,0.0,0.0,0.0019704433497536923,0.0
31-Town: Fringe,4,0.0004041607258027678,0.0,0.0,0.0019704433497536923,importances
% of Population Under 18 in Poverty,4,0.0045244256529959545,1.0,-0.002955665024630538,0.005911330049261076,0.0
% of Population Under 18 in Poverty,4,0.0045244256529959545,1.0,-0.002955665024630538,0.005911330049261076,0.0
% of Population Under 18 in Poverty,4,0.0045244256529959545,1.0,-0.002955665024630538,0.005911330049261076,0.0
% of Population Under 18 in Poverty,4,0.0045244256529959545,1.0,-0.002955665024630538,0.005911330049261076,importances
% Students Tested Math - Grade 5 2021-2022,4,0.006996507150426193,1.0,-0.0049261083743842304,-0.0039408866995073845,0.0
% Students Tested Math - Grade 5 2021-2022,4,0.006996507150426193,1.0,-0.0049261083743842304,-0.0039408866995073845,0.0
% Students Tested Math - Grade 5 2021-2022,4,0.006996507150426193,1.0,-0.0049261083743842304,-0.0039408866995073845,0.0
% Students Tested Math - Grade 5 2021-2022,4,0.006996507150426193,1.0,-0.0049261083743842304,-0.0039408866995073845,importances
% Students Tested Math - Grade 6 2018-2019,4,0.0073708706234858505,1.0,-0.0019704433497536923,0.014778325123152691,0.0
% Students Tested Math - Grade 6 2018-2019,4,0.0073708706234858505,1.0,-0.0019704433497536923,0.014778325123152691,0.0
% Students Tested Math - Grade 6 2018-2019,4,0.0073708706234858505,1.0,-0.0019704433497536923,0.014778325123152691,0.0
% Students Tested Math - Grade 6 2018-2019,4,0.0073708706234858505,1.0,-0.0019704433497536923,0.014778325123152691,importances
% White Students 2020-2021,4,0.016206203012558262,1.0,-0.010837438423645308,-0.0019704433497536923,0.0
% White Students 2020-2021,4,0.016206203012558262,1.0,-0.010837438423645308,-0.0019704433497536923,0.0
% White Students 2020-2021,4,0.016206203012558262,1.0,-0.010837438423645308,-0.0019704433497536923,0.0
% White Students 2020-2021,4,0.016206203012558262,1.0,-0.010837438423645308,-0.0019704433497536923,importances
% Title I Eligible School 2020-2021,4,0.002937482528291242,0.0,0.0039408866995073845,0.0049261083743842304,0.0
% Title I Eligible School 2020-2021,4,0.002937482528291242,0.0,0.0039408866995073845,0.0049261083743842304,0.0
% Title I Eligible School 2020-2021,4,0.002937482528291242,0.0,0.0039408866995073845,0.0049261083743842304,0.0
% Title I Eligible School 2020-2021,4,0.002937482528291242,0.0,0.0039408866995073845,0.0049261083743842304,importances
# of Families 10,4,0.006197151957688748,1.0,-0.005911330049261076,0.0019704433497536923,0.0
# of Families 10,4,0.006197151957688748,1.0,-0.005911330049261076,0.0019704433497536923,0.0
# of Families 10,4,0.006197151957688748,1.0,-0.005911330049261076,0.0019704433497536923,0.0
# of Families 10,4,0.006197151957688748,1.0,-0.005911330049261076,0.0019704433497536923,importances
% Free or Reduced Lunch 2021-2022,4,0.007922517732619642,1.0,-0.006896551724137922,0.014778325123152691,0.0
% Free or Reduced Lunch 2021-2022,4,0.007922517732619642,1.0,-0.006896551724137922,0.014778325123152691,0.0
% Free or Reduced Lunch 2021-2022,4,0.007922517732619642,1.0,-0.006896551724137922,0.014778325123152691,0.0
% Free or Reduced Lunch 2021-2022,4,0.007922517732619642,1.0,-0.006896551724137922,0.014778325123152691,importances
% Age 10-14 Pop 10,4,0.006119484429547081,1.0,-0.0019704433497536923,0.017733990147783228,0.0
% Age 10-14 Pop 10,4,0.006119484429547081,1.0,-0.0019704433497536923,0.017733990147783228,0.0
% Age 10-14 Pop 10,4,0.006119484429547081,1.0,-0.0019704433497536923,0.017733990147783228,0.0
% Age 10-14 Pop 10,4,0.006119484429547081,1.0,-0.0019704433497536923,0.017733990147783228,importances
% ADA 2020-2021,4,0.007038637725465788,1.0,-0.0039408866995073845,0.010837438423645308,0.0
% ADA 2020-2021,4,0.007038637725465788,1.0,-0.0039408866995073845,0.010837438423645308,0.0
% ADA 2020-2021,4,0.007038637725465788,1.0,-0.0039408866995073845,0.010837438423645308,0.0
% ADA 2020-2021,4,0.007038637725465788,1.0,-0.0039408866995073845,0.010837438423645308,importances
% County Deaths 10/30/2022,4,0.0059322639185428825,0.0,0.002955665024630538,0.0049261083743842304,0.0
% County Deaths 10/30/2022,4,0.0059322639185428825,0.0,0.002955665024630538,0.0049261083743842304,0.0
% County Deaths 10/30/2022,4,0.0059322639185428825,0.0,0.002955665024630538,0.0049261083743842304,0.0
% County Deaths 10/30/2022,4,0.0059322639185428825,0.0,0.002955665024630538,0.0049261083743842304,importances
% ADA 2018-2019,4,0.008280122396132189,1.0,0.0019704433497536923,0.006896551724137922,0.0
% ADA 2018-2019,4,0.008280122396132189,1.0,0.0019704433497536923,0.006896551724137922,0.0
% ADA 2018-2019,4,0.008280122396132189,1.0,0.0019704433497536923,0.006896551724137922,0.0
% ADA 2018-2019,4,0.008280122396132189,1.0,0.0019704433497536923,0.006896551724137922,importances
% Black Pop 10,4,0.004704334220214629,0.0,0.007881773399014835,0.0009852216748768461,0.0
% Black Pop 10,4,0.004704334220214629,0.0,0.007881773399014835,0.0009852216748768461,0.0
% Black Pop 10,4,0.004704334220214629,0.0,0.007881773399014835,0.0009852216748768461,0.0
% Black Pop 10,4,0.004704334220214629,0.0,0.007881773399014835,0.0009852216748768461,importances
