feature,Feature Importance - Random Forest,Permutation Importance - Random Forest,Permutation Importance - Ridge,RFE - Random Forest,RFE - Ridge,Regularization - Lasso,SFS - KNN,SFS - Ridge,Variance Threshold
% Asian or Asian/Pacific Islander Students 2020-2021,0.002962091186097011,-0.005911330049261076,0.0039408866995073845,127.0,201.0,0.0,0.0,0.0,0.0
% Asian or Asian/Pacific Islander Students 2021-2022,0.00351007469466168,0.002955665024630538,0.0,50.0,15.0,0.0,0.0,0.0,0.0
% Black Pop 10,0.002064181999029437,-0.002955665024630538,0.007881773399014769,66.0,24.0,0.0,0.0,0.0,0.0
% Black or African American Students 2018-2019,0.001918613437598782,0.0,0.005911330049261076,103.0,73.0,0.0,0.0,0.0,0.0
% Black or African American Students 2020-2021,0.0030449633835599095,0.0,0.0009852216748768461,159.0,257.0,0.0,0.0,0.0,0.0
% Black or African American Students 2021-2022,0.002441736414357978,-0.005911330049261076,0.0,116.0,72.0,0.0,0.0,0.0,0.0
% County Deaths 01/29/2022,0.002754695246880906,0.002955665024630538,0.0039408866995073845,110.0,5.0,0.0,0.0,0.0,0.0
% County Deaths 01/29/21,0.002159594242000111,0.0,0.0049261083743842304,1.0,82.0,0.0,0.0,0.0,0.0
% County Deaths 07/28/2021,0.0034501901849550904,-0.0039408866995073845,0.007881773399014769,76.0,83.0,0.0,0.0,0.0,0.0
% County Deaths 07/29/2022,0.0022470114920105084,-0.002955665024630538,-0.0019704433497536923,92.0,137.0,0.010172624626870243,0.0,0.0,0.0
% County Deaths 09/28/20,0.0027851553380083016,-0.006896551724137922,0.0,133.0,244.0,-0.0707888984979957,0.0,0.0,0.0
% County Deaths 10/30/20,0.0029265137177679167,-0.005911330049261076,-0.0009852216748768461,55.0,168.0,0.0,0.0,1.0,0.0
% County Deaths 10/30/2022,0.002828394927223268,-0.0049261083743842304,0.005911330049261076,149.0,4.0,0.0809254469492628,0.0,0.0,0.0
% County Infected 01/29/2022,0.0021060024164235676,-0.002955665024630538,0.013793103448275845,123.0,135.0,0.0,0.0,0.0,0.0
% County Infected 01/29/21,0.0024714027193301455,0.0,0.0,143.0,173.0,0.0,0.0,1.0,0.0
% County Infected 07/28/2021,0.0022750796604469907,0.0019704433497536923,0.0039408866995073845,119.0,134.0,-0.01865585789923735,0.0,0.0,0.0
% County Infected 07/29/2022,0.002561953122994132,-0.0039408866995073845,0.0049261083743842304,100.0,138.0,0.0,0.0,1.0,0.0
% County Infected 09/28/20,0.003095866942134855,0.002955665024630538,-0.0049261083743842304,41.0,202.0,-0.03030770893604938,0.0,0.0,0.0
% County Infected 10/30/20,0.001870758496045201,0.0,-0.0019704433497536923,124.0,203.0,0.0,0.0,0.0,0.0
% County Infected 10/30/2022,0.0025947402230506013,0.0019704433497536923,0.008866995073891614,138.0,256.0,0.03000344866346157,0.0,0.0,0.0
% Female Pop 10,0.0027178680882589384,-0.006896551724137922,-0.0019704433497536923,46.0,133.0,0.0,0.0,0.0,0.0
% Free or Reduced Lunch 2018-2019,0.0028490340671402875,0.0009852216748768461,0.005911330049261076,54.0,80.0,0.0,0.0,1.0,0.0
% Free or Reduced Lunch 2020-2021,0.002779433541799777,0.0009852216748768461,-0.0009852216748768461,47.0,169.0,0.0,0.0,1.0,0.0
% Free or Reduced Lunch 2021-2022,0.003251922537552519,0.0,0.0009852216748768461,53.0,238.0,0.0,0.0,1.0,0.0
% Grades 1-8 2018-2019,0.002364249678749836,-0.0009852216748768461,-0.0039408866995073845,51.0,192.0,0.0,0.0,0.0,0.0
% Grades 1-8 2020-2021,0.0031897123017775387,-0.0039408866995073845,-0.0039408866995073845,1.0,234.0,0.0,0.0,0.0,0.0
% Grades 1-8 2021-2022,0.003224137740067927,0.007881773399014769,-0.0019704433497536923,87.0,246.0,0.0,0.0,0.0,0.0
% Grades 9-12 2018-2019,0.003088275468774078,0.0009852216748768461,0.0039408866995073845,25.0,226.0,0.0,1.0,0.0,0.0
% Grades 9-12 2020-2021,0.003621099099074856,-0.0049261083743842304,-0.002955665024630538,58.0,166.0,0.0,0.0,0.0,0.0
% Grades 9-12 2021-2022,0.0030400916775347674,0.0049261083743842304,0.0,1.0,172.0,0.0,0.0,0.0,0.0
% HH 1 Female 10,0.0034853241312404826,-0.0049261083743842304,0.005911330049261076,21.0,109.0,0.0,0.0,0.0,0.0
% HH 1 Male 10,0.002770123575590129,0.0,0.010837438423645308,71.0,107.0,0.17627697561473418,0.0,0.0,0.0
% HH Female-Child 10,0.0027914549657028875,0.005911330049261076,0.005911330049261076,112.0,48.0,0.0,0.0,0.0,0.0
% HH Male-Child 10,0.0018515940805307965,-0.0039408866995073845,0.0039408866995073845,152.0,195.0,0.0,0.0,0.0,0.0
% HH Married-Child 10,0.0020397071913096985,-0.0019704433497536923,0.0,36.0,25.0,0.0,0.0,0.0,0.0
% HH Married-noChild 10,0.004749383237596827,0.0039408866995073845,0.011822660098522153,1.0,258.0,0.0,0.0,0.0,0.0
% Hispanic Pop 10,0.0035106456815214,-0.009852216748768461,-0.007881773399014769,106.0,196.0,0.0,0.0,0.0,0.0
% Hispanic Students 2018-2019,0.0050003472454208855,-0.0019704433497536923,-0.002955665024630538,1.0,71.0,0.0,0.0,0.0,0.0
% Hispanic Students 2020-2021,0.0062114648070607705,-0.005911330049261076,0.0049261083743842304,4.0,155.0,0.0,0.0,0.0,0.0
% Hispanic Students 2021-2022,0.0035668651923598947,0.0039408866995073845,0.0019704433497536923,8.0,253.0,0.0,0.0,0.0,0.0
% Housing Owner Occup 10,0.0026438544923174144,-0.002955665024630538,0.0019704433497536923,122.0,251.0,0.0,0.0,0.0,0.0
% Housing Renter Occup 10,0.0025522314218816345,-0.0019704433497536923,0.006896551724137922,89.0,250.0,0.05675214624890502,0.0,0.0,0.0
% Housing Vacant 10,0.0024378691051724992,0.0,-0.0019704433497536923,146.0,170.0,0.0,0.0,0.0,0.0
% K 2018-2019,0.0030904002554350903,-0.0009852216748768461,0.009852216748768461,48.0,106.0,0.0,0.0,0.0,0.0
% K 2020-2021,0.0035515877217171606,-0.0039408866995073845,-0.0039408866995073845,81.0,247.0,0.0,0.0,0.0,0.0
% K 2021-2022,0.0035270350260044607,-0.0039408866995073845,-0.0019704433497536923,91.0,245.0,0.0,0.0,0.0,0.0
% Male Pop 10,0.002844224698681541,0.0009852216748768461,-0.0019704433497536923,148.0,225.0,0.0,0.0,0.0,0.0
% On Campus 01/29/21,0.01248755901646926,-0.005911330049261076,0.0049261083743842304,1.0,216.0,0.1270911970767427,0.0,0.0,0.0
% On Campus 09/28/20,0.0072776908086127886,0.0009852216748768461,-0.008866995073891614,1.0,175.0,0.01831935292748083,0.0,0.0,0.0
% On Campus 10/30/20,0.009990125449117728,-0.005911330049261076,0.011822660098522153,1.0,19.0,0.0,0.0,1.0,0.0
% Prek 2018-2019,0.003677476933399755,-0.0019704433497536923,0.0009852216748768461,142.0,65.0,-0.034907717296547264,1.0,1.0,0.0
% Prek 2020-2021,0.002513562769559536,-0.011822660098522153,0.0039408866995073845,158.0,205.0,0.0,0.0,0.0,0.0
% Prek 2021-2022,0.002518638164459105,-0.0039408866995073845,0.0,82.0,151.0,0.0,0.0,1.0,0.0
% School-wide Title I 2018-2019,0.0007675347755993711,0.0,0.006896551724137922,165.0,101.0,0.0,0.0,0.0,0.0
% School-wide Title I 2020-2021,0.0018293298030337276,0.0,0.02068965517241377,163.0,79.0,0.0,0.0,0.0,0.0
% School-wide Title I 2021-2022,0.001109572910247325,0.0,0.015763546798029538,167.0,77.0,-0.11709112313248454,0.0,0.0,0.0
% Students Tested Reading - Grade 3 2018-2019,0.0024132315351551724,-0.006896551724137922,-0.011822660098522153,113.0,61.0,-0.009257565658090475,0.0,1.0,0.0
% Students Tested Reading - Grade 3 2020-2021,0.006808612103334432,-0.0039408866995073845,0.0,1.0,108.0,0.0,0.0,0.0,0.0
% Students Tested Reading - Grade 3 2021-2022,0.0022564897945932254,0.0009852216748768461,0.013793103448275867,78.0,105.0,0.0,0.0,1.0,0.0
% Students Tested Reading - Grade 4 2018-2019,0.002591469065132123,-0.0019704433497536923,-0.0039408866995073845,88.0,129.0,0.0,0.0,1.0,0.0
% Students Tested Reading - Grade 4 2020-2021,0.006410279365911169,0.0,-0.002955665024630538,1.0,136.0,0.0,0.0,0.0,0.0
% Students Tested Reading - Grade 4 2021-2022,0.0024502541082201475,0.0009852216748768461,-0.0049261083743842304,59.0,211.0,0.0,0.0,0.0,0.0
% Students Tested Reading - Grade 5 2018-2019,0.0034595811899326583,0.0009852216748768461,0.005911330049261076,102.0,62.0,0.0,0.0,0.0,0.0
% Students Tested Reading - Grade 5 2020-2021,0.0050205502166896995,-0.002955665024630538,0.0049261083743842304,1.0,224.0,0.0,0.0,0.0,0.0
% Students Tested Reading - Grade 5 2021-2022,0.0027985262823639156,0.0,-0.005911330049261076,67.0,235.0,0.0,0.0,1.0,0.0
% Students Tested Reading - Grade 6 2018-2019,0.0027684679247790144,0.0039408866995073845,-0.007881773399014769,111.0,188.0,0.0,0.0,0.0,0.0
% Students Tested Reading - Grade 6 2020-2021,0.005659063291229282,-0.002955665024630538,-0.002955665024630538,19.0,200.0,0.0,0.0,1.0,0.0
% Students Tested Reading - Grade 6 2021-2022,0.004036516409515989,0.0049261083743842304,-0.0019704433497536923,77.0,124.0,-0.020395823962373414,0.0,0.0,0.0
% Students Tested Reading - Grade 7 2018-2019,0.0033840690641276567,-0.002955665024630538,0.0,1.0,212.0,0.0,0.0,0.0,0.0
% Students Tested Reading - Grade 7 2020-2021,0.0052262874729803125,-0.007881773399014769,-0.0009852216748768461,1.0,50.0,0.04196826747710806,0.0,0.0,0.0
% Students Tested Reading - Grade 7 2021-2022,0.0041802977932100605,-0.0039408866995073845,0.0039408866995073845,1.0,89.0,-0.009817872132392986,1.0,0.0,0.0
% Students Tested Reading - Grade 8 2018-2019,0.002291390023556692,-0.0019704433497536923,0.005911330049261076,128.0,164.0,0.0,1.0,1.0,0.0
% Students Tested Reading - Grade 8 2020-2021,0.0033802005131783456,0.0,0.0019704433497536923,1.0,127.0,0.1465260253608639,0.0,0.0,0.0
% Students Tested Reading - Grade 8 2021-2022,0.002660826362173794,-0.0019704433497536923,0.0009852216748768461,43.0,227.0,0.0,0.0,0.0,0.0
% Title I Eligible School 2018-2019,0.0009936751470792234,0.0,0.0009852216748768461,161.0,219.0,0.0,0.0,0.0,0.0
% Title I Eligible School 2020-2021,0.0011206156246073974,0.0,0.015763546798029538,160.0,78.0,0.0,0.0,0.0,0.0
% Title I Eligible School 2021-2022,0.0010069528602580104,-0.0009852216748768461,0.017733990147783228,164.0,146.0,0.0,0.0,0.0,0.0
% White Pop 10,0.0016789826187209778,0.0009852216748768461,0.002955665024630538,157.0,23.0,0.0,0.0,1.0,0.0
% White Students 2018-2019,0.008123448798615391,-0.0019704433497536923,-0.002955665024630538,1.0,13.0,0.0,0.0,1.0,0.0
% White Students 2020-2021,0.00953140788315627,-0.0049261083743842304,0.016748768472906385,1.0,14.0,0.0,0.0,1.0,0.0
% White Students 2021-2022,0.008524863288557285,-0.0039408866995073845,0.005911330049261076,1.0,110.0,0.0,0.0,1.0,0.0
% of Population Under 18 in Poverty,0.0030775408161279666,0.0,0.010837438423645308,126.0,38.0,0.0,1.0,0.0,1.0
% of Population in Poverty,0.0024575255555980267,-0.0039408866995073845,0.007881773399014769,147.0,29.0,0.0,0.0,1.0,1.0
11-City: Large,0.0003955942733340359,0.0,0.0039408866995073845,172.0,154.0,-0.07149926865093456,1.0,0.0,0.0
12-City: Mid-size,0.00012200123131357332,0.0,0.0019704433497536923,176.0,237.0,0.0,0.0,0.0,0.0
13-City: Small,9.991038408444063e-05,0.0,0.0009852216748768461,175.0,231.0,0.0,1.0,1.0,0.0
21-Suburb: Large,0.00017769499932221704,0.0,0.0019704433497536923,173.0,255.0,0.0,1.0,1.0,0.0
22-Suburb: Mid-size,0.0,0.0,0.002955665024630538,178.0,70.0,0.13928691500010584,1.0,0.0,0.0
23-Suburb: Small,7.278112644707778e-05,0.0,0.0,177.0,20.0,0.12877499934651288,1.0,1.0,0.0
31-Town: Fringe,0.0002194311094998188,0.0,-0.002955665024630538,168.0,198.0,-0.06971774430938991,1.0,1.0,0.0
32-Town: Distant,0.00024024602989555657,0.0,0.007881773399014769,170.0,236.0,0.0,0.0,1.0,0.0
33-Town: Remote,0.00019152913498044936,0.0,-0.0019704433497536923,174.0,171.0,0.06552456556142199,1.0,0.0,0.0
41-Rural: Fringe,0.00018273794891135288,0.0,0.0009852216748768461,166.0,148.0,0.12369616553409028,0.0,1.0,0.0
42-Rural: Distant,0.00016122279655185698,0.0,0.012807881773399,171.0,252.0,0.0,0.0,0.0,1.0
43-Rural: Remote,0.00038187367161604047,0.0,-0.0009852216748768461,169.0,222.0,0.0,0.0,0.0,1.0
ARP ESSER III 21 NORM,0.0017239131181864206,0.0009852216748768461,-0.0039408866995073845,26.0,130.0,0.0,0.0,1.0,1.0
Average Annual Pay,0.0031084365919927665,-0.0039408866995073845,-0.002955665024630538,13.0,21.0,-0.20909323435629829,0.0,0.0,1.0
Average Score Math All Grade 3 2018-2019,0.003029102475295562,0.0049261083743842304,0.002955665024630538,104.0,9.0,0.0,1.0,0.0,0.0
Average Score Math All Grade 3 2020-2021,0.010902569775853395,0.0,0.009852216748768461,1.0,7.0,0.0,1.0,1.0,0.0
Average Score Math All Grade 4 2018-2019,0.00548346325070736,-0.0019704433497536923,0.006896551724137922,1.0,34.0,0.0,0.0,1.0,0.0
Average Score Math All Grade 4 2020-2021,0.006882722218255012,0.002955665024630538,0.0039408866995073845,1.0,1.0,0.0,1.0,1.0,0.0
Average Score Math All Grade 5 2018-2019,0.0045448431365382345,-0.0019704433497536923,0.018719211822660075,1.0,8.0,0.05273734407057376,1.0,1.0,0.0
Average Score Math All Grade 5 2020-2021,0.007209911470581587,-0.0019704433497536923,0.016748768472906406,1.0,10.0,0.0,1.0,0.0,0.0
Average Score Math All Grade 6 2018-2019,0.0035765870546716526,-0.0049261083743842304,0.014778325123152691,52.0,11.0,0.0,0.0,1.0,0.0
Average Score Math All Grade 6 2020-2021,0.005569513373983129,0.0009852216748768461,0.017733990147783228,1.0,12.0,0.0,0.0,0.0,0.0
Average Score Math All Grade 7 2018-2019,0.0026881862958277112,0.0019704433497536923,0.0,62.0,3.0,0.0,1.0,1.0,0.0
Average Score Math All Grade 7 2020-2021,0.003619057093864348,0.0,0.009852216748768461,114.0,6.0,-0.13824076639184305,1.0,1.0,0.0
Average Score Math All Grade 8 2018-2019,0.0035472144957863667,0.005911330049261076,0.009852216748768461,75.0,30.0,0.0,1.0,1.0,0.0
Average Score Math All Grade 8 2020-2021,0.005555275718688242,-0.006896551724137922,0.0049261083743842304,1.0,43.0,0.0,1.0,1.0,0.0
Average Score Math Free Lunch Grade 3 2018-2019,0.0019690556282628935,-0.0049261083743842304,0.0019704433497536923,60.0,86.0,0.0,1.0,1.0,0.0
Average Score Math Free Lunch Grade 3 2020-2021,0.005208508881211318,0.005911330049261076,0.0009852216748768461,1.0,187.0,0.0,1.0,1.0,0.0
Average Score Math Free Lunch Grade 4 2018-2019,0.0027799753883969375,-0.0019704433497536923,0.0,1.0,37.0,0.0489110824221985,1.0,0.0,0.0
Average Score Math Free Lunch Grade 4 2020-2021,0.007003443308286672,0.0019704433497536923,-0.005911330049261076,1.0,33.0,0.0,1.0,1.0,0.0
Average Score Math Free Lunch Grade 5 2018-2019,0.002810126121756631,0.005911330049261076,0.0009852216748768461,14.0,88.0,0.0,1.0,1.0,0.0
Average Score Math Free Lunch Grade 5 2020-2021,0.0050719994417200405,0.007881773399014769,0.0009852216748768461,1.0,98.0,0.0,0.0,0.0,0.0
Average Score Math Free Lunch Grade 6 2018-2019,0.003812675131155821,-0.005911330049261076,0.0,1.0,193.0,0.0,1.0,0.0,0.0
Average Score Math Free Lunch Grade 6 2020-2021,0.004118671837943346,-0.0039408866995073845,-0.0009852216748768461,1.0,40.0,0.0,1.0,1.0,0.0
Average Score Math Free Lunch Grade 7 2018-2019,0.0024363004365719715,0.0049261083743842304,0.006896551724137922,84.0,60.0,0.0,1.0,1.0,0.0
Average Score Math Free Lunch Grade 7 2020-2021,0.0024002397432800696,0.005911330049261076,0.0009852216748768461,90.0,174.0,0.0,1.0,1.0,0.0
Average Score Math Free Lunch Grade 8 2018-2019,0.0025734357595261033,0.005911330049261076,0.0049261083743842304,23.0,36.0,0.0,1.0,1.0,0.0
Average Score Math Free Lunch Grade 8 2020-2021,0.0029843463191041603,0.009852216748768461,-0.0009852216748768461,24.0,41.0,0.0,1.0,1.0,0.0
Average Score Math Hispanic Grade 3 2018-2019,0.001202099681450572,0.0,0.005911330049261076,155.0,197.0,-0.0003222576295397791,0.0,1.0,0.0
Average Score Math Hispanic Grade 3 2020-2021,0.0037643050397451533,-0.006896551724137922,0.002955665024630538,107.0,119.0,0.0,0.0,0.0,0.0
Average Score Math Hispanic Grade 4 2018-2019,0.0021475164310584666,0.0039408866995073845,-0.0039408866995073845,93.0,243.0,0.0,1.0,1.0,0.0
Average Score Math Hispanic Grade 4 2020-2021,0.003839151164471853,-0.0019704433497536923,-0.002955665024630538,68.0,94.0,0.0,0.0,0.0,0.0
Average Score Math Hispanic Grade 5 2018-2019,0.004419326605015525,0.0,-0.002955665024630538,125.0,165.0,0.0,0.0,1.0,0.0
Average Score Math Hispanic Grade 5 2020-2021,0.0038180723544482525,0.008866995073891614,0.009852216748768461,72.0,104.0,-0.03295993648862639,1.0,0.0,0.0
Average Score Math Hispanic Grade 6 2018-2019,0.0024802182893799802,0.007881773399014769,-0.0009852216748768461,135.0,158.0,0.0,1.0,1.0,0.0
Average Score Math Hispanic Grade 6 2020-2021,0.0029840042254420094,0.0039408866995073845,-0.0009852216748768461,134.0,183.0,0.0,1.0,1.0,0.0
Average Score Math Hispanic Grade 7 2018-2019,0.0021116350461357638,0.0009852216748768461,0.0049261083743842304,136.0,128.0,0.0,1.0,1.0,0.0
Average Score Math Hispanic Grade 7 2020-2021,0.0028240938957909117,0.0,0.007881773399014769,151.0,59.0,0.0,0.0,1.0,0.0
Average Score Math Hispanic Grade 8 2018-2019,0.001733753824917198,0.002955665024630538,0.008866995073891614,145.0,176.0,0.0,1.0,0.0,0.0
Average Score Math Hispanic Grade 8 2020-2021,0.002715022443329931,0.0019704433497536923,0.0039408866995073845,63.0,45.0,0.0,0.0,1.0,0.0
Average Score Math Poverty Grade 3 2018-2019,0.0020991148986663818,0.0019704433497536923,0.0019704433497536923,96.0,209.0,-0.027316331074371394,1.0,1.0,0.0
Average Score Math Poverty Grade 3 2020-2021,0.007450823368007034,0.012807881773399,0.0009852216748768461,1.0,102.0,0.0,1.0,1.0,0.0
Average Score Math Poverty Grade 4 2018-2019,0.00539481685031392,-0.006896551724137922,-0.0009852216748768461,1.0,120.0,0.0,1.0,1.0,0.0
Average Score Math Poverty Grade 4 2020-2021,0.007795731359817104,0.006896551724137922,-0.002955665024630538,1.0,206.0,0.0,0.0,1.0,0.0
Average Score Math Poverty Grade 5 2018-2019,0.006156501079402691,0.002955665024630538,-0.0009852216748768461,1.0,116.0,0.0,1.0,1.0,0.0
Average Score Math Poverty Grade 5 2020-2021,0.006336190132690465,0.009852216748768461,0.0,1.0,230.0,0.0,0.0,1.0,0.0
Average Score Math Poverty Grade 6 2018-2019,0.0029073585122877986,0.0009852216748768461,0.0,1.0,95.0,0.0,1.0,0.0,0.0
Average Score Math Poverty Grade 6 2020-2021,0.0051132931152274175,0.0039408866995073845,0.0009852216748768461,1.0,114.0,0.0,1.0,1.0,0.0
Average Score Math Poverty Grade 7 2018-2019,0.0029056926224703505,0.007881773399014769,0.005911330049261076,28.0,46.0,0.0,1.0,0.0,0.0
Average Score Math Poverty Grade 7 2020-2021,0.0034068716899543026,0.0,-0.0019704433497536923,120.0,18.0,0.0,1.0,1.0,0.0
Average Score Math Poverty Grade 8 2018-2019,0.0035263502035828205,0.0019704433497536923,0.0049261083743842304,1.0,131.0,0.0,1.0,1.0,0.0
Average Score Math Poverty Grade 8 2020-2021,0.0035640193647857813,-0.0039408866995073845,-0.0019704433497536923,1.0,117.0,0.0,1.0,1.0,0.0
Average Score Math T1 Grade 3 2018-2019,0.0022323198897461036,-0.002955665024630538,0.0,37.0,140.0,0.0,1.0,0.0,0.0
Average Score Math T1 Grade 3 2020-2021,0.015432836943954777,0.008866995073891614,0.0,1.0,178.0,0.0,1.0,1.0,0.0
Average Score Math T1 Grade 4 2018-2019,0.0048287413978164405,-0.0019704433497536923,0.002955665024630538,1.0,143.0,0.0,1.0,1.0,0.0
Average Score Math T1 Grade 4 2020-2021,0.012776048090994287,0.0049261083743842304,-0.006896551724137922,1.0,180.0,0.0,1.0,1.0,0.0
Average Score Math T1 Grade 5 2018-2019,0.0019276312678492109,-0.0009852216748768461,0.0,32.0,159.0,0.0,1.0,1.0,0.0
Average Score Math T1 Grade 5 2020-2021,0.005067790263645357,0.011822660098522153,0.0,1.0,182.0,-0.009302913351970263,1.0,1.0,0.0
Average Score Math T1 Grade 6 2018-2019,0.0030078910290109117,-0.0009852216748768461,0.014778325123152691,156.0,152.0,0.0,1.0,1.0,0.0
Average Score Math T1 Grade 6 2020-2021,0.004529924721503934,-0.0049261083743842304,-0.008866995073891614,1.0,220.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 3 2018-2019,0.0024406051036396596,0.0,-0.0009852216748768461,131.0,111.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 3 2020-2021,0.003686782150658229,0.0019704433497536923,-0.002955665024630538,1.0,150.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 4 2018-2019,0.0023869380244549905,0.0009852216748768461,-0.0039408866995073845,18.0,210.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 4 2020-2021,0.003072379502481839,-0.005911330049261076,-0.0039408866995073845,17.0,74.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 5 2018-2019,0.0023996421500736644,-0.0009852216748768461,0.0009852216748768461,115.0,223.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 5 2020-2021,0.002746886905420502,0.0049261083743842304,-0.0009852216748768461,31.0,126.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 6 2018-2019,0.002769506561110105,0.0019704433497536923,0.0019704433497536923,108.0,160.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 6 2020-2021,0.0032120086860524776,0.005911330049261076,-0.0009852216748768461,69.0,199.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 7 2018-2019,0.00328278977065054,-0.005911330049261076,-0.005911330049261076,39.0,96.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 7 2020-2021,0.0025477087687989053,0.006896551724137922,-0.0009852216748768461,73.0,233.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 8 2018-2019,0.002510037698548686,-0.0039408866995073845,0.0009852216748768461,140.0,112.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 8 2020-2021,0.005407446619105507,0.0009852216748768461,-0.002955665024630538,1.0,186.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 3 2018-2019,0.004460695313628495,0.006896551724137922,0.002955665024630538,137.0,1.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 3 2020-2021,0.006183379397966688,0.0009852216748768461,0.016748768472906406,1.0,1.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 4 2018-2019,0.004813124184478022,-0.007881773399014769,0.012807881773399,1.0,1.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 4 2020-2021,0.008128117871066485,0.0,0.016748768472906406,1.0,1.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 5 2018-2019,0.0069945781520225495,0.0049261083743842304,-0.002955665024630538,1.0,1.0,0.05491236664857572,1.0,1.0,0.0
Average Score Reading All Grade 5 2020-2021,0.0038103316557089872,-0.0039408866995073845,0.0403940886699508,49.0,1.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 6 2018-2019,0.004360538852786536,0.0019704433497536923,0.002955665024630538,1.0,1.0,0.017038305164515318,1.0,1.0,0.0
Average Score Reading All Grade 6 2020-2021,0.0023631348512200296,0.0049261083743842304,0.027586206896551734,11.0,1.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 7 2018-2019,0.004703109576626089,-0.007881773399014769,0.0009852216748768461,1.0,1.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 7 2020-2021,0.0028939544599964643,0.0049261083743842304,0.019704433497536922,1.0,1.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 8 2018-2019,0.006854501909790824,-0.005911330049261076,0.009852216748768461,1.0,1.0,0.06294661944966355,1.0,1.0,0.0
Average Score Reading All Grade 8 2020-2021,0.003477721839126528,0.0009852216748768461,0.015763546798029538,56.0,1.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 3 2018-2019,0.003988974135217598,0.0,-0.002955665024630538,3.0,87.0,0.0,1.0,1.0,0.0
